,time,departure_city,arrival_city,departing_infected,arriving_infected
0,0,366,396,12,64
1,0,366,212,9,44
2,1,366,396,7,45
3,1,366,212,6,21
4,1,396,615,1,7
5,2,212,565,1,6
6,2,212,302,1,5
7,2,366,396,2,10
8,2,366,212,4,25
9,2,615,396,1,6
10,3,366,396,2,12
11,3,366,212,1,7
12,4,212,24,1,6
13,4,212,173,1,6
14,4,212,214,1,5
15,4,212,276,1,6
16,4,366,396,1,7
17,4,366,212,1,6
18,5,366,396,2,14
19,5,366,212,1,5
20,6,212,545,1,7
21,6,366,212,1,4
22,7,366,212,1,8
23,7,396,516,1,7
24,8,366,396,2,9
25,8,396,255,1,8
26,8,545,212,1,8
27,9,212,453,1,6
28,10,366,396,1,7
29,10,366,212,1,6
30,10,516,396,1,5
31,11,396,512,1,7
32,12,212,405,1,6
33,13,366,396,1,7
34,14,396,255,1,7
35,15,366,212,1,7
