,num_infected,cities_infected,num_interactions
0,1000.0,1,0
1,1126.0,3,2
2,1163.0,5,4
3,1178.0,9,6
4,1247.0,14,8
5,1416.0,22,13
6,1682.0,33,19
7,1821.0,43,20
8,2024.0,48,22
9,2139.0,52,23
10,2289.0,62,27
11,2401.0,69,24
12,2519.0,70,25
13,2673.0,76,33
14,2918.0,80,37
15,3052.0,85,34
16,3228.0,86,38
17,3543.0,87,50
18,3724.0,95,43
19,4016.0,97,53
20,4287.0,101,46
21,4641.0,104,61
22,4961.0,109,63
23,5400.0,116,75
24,5883.0,123,89
25,6355.0,130,88
26,6783.0,135,82
27,7378.0,144,94
28,7876.0,148,96
29,8452.0,149,107
30,8972.0,152,111
31,9540.0,152,108
32,10557.0,159,155
33,11384.0,161,139
34,12181.0,165,156
35,13178.0,169,168
36,14127.0,169,166
