,num_infected,cities_infected,num_interactions
0,4000.0,1,0
1,4321.0,3,2
2,4740.0,17,18
3,5474.0,33,26
4,5899.0,42,24
5,6441.0,53,37
6,6909.0,60,34
7,7396.0,70,48
8,8026.0,77,50
9,8763.0,93,80
10,9436.0,101,78
11,10354.0,108,90
12,11242.0,119,103
13,12220.0,125,120
14,13221.0,128,126
15,14324.0,138,145
16,15453.0,147,148
17,16509.0,150,162
18,18100.0,153,200
19,19738.0,157,212
20,21698.0,163,252
21,23504.0,165,247
22,25613.0,176,263
23,27649.0,183,282
24,30177.0,188,323
25,32951.0,194,338
26,35614.0,196,362
27,38510.0,207,388
28,41669.0,217,408
29,45500.0,223,457
30,49726.0,225,502
31,54697.0,228,544
32,59293.0,235,547
33,64596.0,242,595
34,70770.0,250,656
35,77442.0,256,680
36,84134.0,259,706
