,num_infected,cities_infected,num_interactions
0,4000,1,0
1,4196,3,2
2,4331,22,21
3,4535,33,22
4,4760,41,20
5,4884,48,29
6,4973,56,41
7,5287,68,63
8,5341,76,47
9,5506,83,52
10,5887,94,71
11,5905,98,52
12,6155,108,80
13,6199,110,68
14,6480,110,86
15,6691,117,81
16,6961,123,97
17,7078,128,84
18,7158,132,83
19,7191,134,87
20,7037,133,68
21,7081,134,83
22,7332,140,107
23,7427,140,95
24,7593,136,103
25,7710,143,104
26,7895,143,115
27,8077,148,113
28,8116,151,99
29,8197,155,93
30,8350,160,116
31,8651,167,128
32,8891,162,115
33,9257,163,143
34,9606,168,144
35,9839,171,141
36,10054,168,141
