,num_infected,cities_infected,num_interactions
0,3000,1,0
1,2864,3,2
2,2749,10,9
3,2593,14,8
4,2597,22,16
5,2432,28,18
6,2388,36,19
7,2390,43,20
8,2352,47,31
9,2236,52,24
10,2069,54,17
11,1980,59,25
12,1871,61,25
13,1774,63,21
14,1727,66,24
15,1614,60,19
16,1545,61,22
17,1456,64,23
18,1346,61,19
19,1226,58,15
20,1174,58,14
21,1083,60,14
22,995,58,11
23,890,59,10
24,886,58,20
25,761,52,5
26,696,52,10
27,647,53,11
28,642,48,16
29,635,47,15
30,566,44,7
31,496,38,5
32,454,37,6
33,439,38,10
34,433,38,10
35,368,38,3
36,323,36,4
