,num_infected,cities_infected,num_interactions
0,2000.0,1,0
1,2089.0,3,2
2,2102.0,7,6
3,2104.0,9,5
4,2155.0,13,10
5,2181.0,21,15
6,2257.0,26,15
7,2379.0,35,24
8,2402.0,45,24
9,2471.0,50,22
10,2625.0,60,36
11,2689.0,65,34
12,2694.0,71,32
13,2695.0,77,28
14,2811.0,83,42
15,2842.0,87,35
16,2858.0,88,34
17,2917.0,94,40
18,2975.0,98,45
19,3014.0,104,43
20,3075.0,102,46
21,3153.0,104,51
22,3205.0,103,44
23,3220.0,105,40
24,3302.0,103,53
25,3353.0,106,52
26,3434.0,114,53
27,3447.0,112,52
28,3422.0,114,41
29,3499.0,117,55
30,3520.0,119,51
31,3623.0,121,59
32,3679.0,125,57
33,3723.0,127,52
34,3738.0,125,54
35,3872.0,123,67
36,3945.0,127,62
