,num_infected,cities_infected,num_interactions
0,4000.0,1,0
1,4303.0,3,2
2,4594.0,13,12
3,4905.0,25,19
4,5400.0,39,27
5,5922.0,57,40
6,6434.0,68,48
7,7021.0,75,52
8,7730.0,84,67
9,8477.0,89,59
10,9078.0,96,79
11,9849.0,108,82
12,10526.0,116,97
13,11420.0,122,94
14,12382.0,125,111
15,13572.0,133,138
16,14745.0,142,147
17,16032.0,145,156
18,17585.0,153,187
19,19041.0,154,203
20,20506.0,157,210
21,22254.0,161,228
22,24460.0,168,267
23,26577.0,169,292
24,28902.0,179,312
25,31803.0,192,359
26,34906.0,201,381
27,38233.0,211,396
28,41657.0,217,395
29,45444.0,222,448
30,49990.0,230,534
31,54590.0,237,524
32,58926.0,245,529
33,64228.0,247,604
34,69990.0,250,611
35,76294.0,254,662
36,83068.0,260,703
