,num_infected,cities_infected,num_interactions
0,3000,1,0
1,3159,3,2
2,3264,7,6
3,3282,15,13
4,3299,24,16
5,3478,36,25
6,3625,48,33
7,3662,54,29
8,3732,61,28
9,3888,71,42
10,3919,76,36
11,4114,86,56
12,4352,91,53
13,4386,94,45
14,4425,99,47
15,4409,102,44
16,4520,104,52
17,4546,109,51
18,4595,113,53
19,4678,120,64
20,4734,124,61
21,4832,121,67
22,4859,129,63
23,4896,128,64
24,4963,128,69
25,4958,131,63
26,5085,137,74
27,5061,139,63
28,5182,138,75
29,5152,144,69
30,5335,146,88
31,5339,142,66
32,5414,140,75
33,5535,141,77
34,5664,142,81
35,5785,138,88
36,5723,136,66
