,num_infected,cities_infected,num_interactions
0,4000,1,0
1,4192,3,2
2,4394,12,11
3,4532,22,18
4,4700,36,24
5,4739,45,22
6,4785,59,37
7,4850,66,39
8,4925,73,40
9,4917,77,40
10,5072,86,53
11,5262,91,53
12,5379,95,64
13,5343,97,49
14,5367,102,60
15,5642,104,69
16,5864,113,78
17,6210,117,91
18,6484,118,86
19,6544,120,83
20,6619,123,83
21,6706,128,84
22,7003,129,102
23,7225,130,105
24,7291,133,86
25,7233,134,78
26,7453,143,113
27,7534,143,94
28,7643,149,104
29,7834,155,113
30,7989,152,117
31,7990,153,98
32,8220,154,124
33,8501,154,120
34,8778,158,133
35,8971,160,131
36,9225,157,140
