,num_infected,cities_infected,num_interactions
0,4000.0,1,0
1,3777.0,3,2
2,3433.0,11,11
3,3294.0,21,15
4,3020.0,32,23
5,2738.0,38,20
6,2424.0,44,22
7,2191.0,51,21
8,2007.0,58,26
9,1795.0,62,20
10,1546.0,63,16
11,1501.0,67,33
12,1369.0,66,26
13,1245.0,69,18
14,1152.0,68,22
15,1042.0,70,20
16,912.0,66,15
17,781.0,65,12
18,682.0,58,13
19,586.0,57,10
20,502.0,52,8
21,447.0,48,8
22,376.0,45,6
23,360.0,39,11
24,293.0,35,3
25,251.0,31,4
26,207.0,30,3
27,179.0,27,4
28,153.0,26,3
29,115.0,22,1
30,83.0,21,0
31,65.0,16,1
32,44.0,13,0
33,28.0,9,0
34,17.0,6,0
35,18.0,4,1
36,20.0,5,1
