,num_infected,cities_infected,num_interactions
0,1000.0,1,0
1,1262.0,3,2
2,1556.0,7,6
3,1922.0,15,12
4,2373.0,24,16
5,2784.0,37,21
6,3286.0,43,19
7,3957.0,56,35
8,4811.0,69,41
9,5834.0,75,52
10,7184.0,84,61
11,8658.0,94,75
12,10412.0,105,90
13,12746.0,117,113
14,15497.0,129,136
15,18559.0,136,152
16,22545.0,150,193
17,27403.0,157,245
18,33196.0,167,287
19,40232.0,176,319
20,48650.0,189,382
21,59310.0,199,450
22,72019.0,215,542
23,88055.0,231,642
24,107703.0,249,736
25,132108.0,258,838
26,161122.0,266,929
27,197544.0,279,1064
28,241341.0,287,1176
29,294638.0,293,1281
30,359994.0,304,1347
31,439283.0,316,1478
32,536008.0,322,1584
33,654485.0,328,1661
34,799141.0,342,1753
35,976898.0,348,1853
36,1194325.0,360,1973
