,num_infected,cities_infected,num_interactions
0,3000,1,0
1,3020,3,2
2,3020,8,7
3,3089,19,17
4,3129,23,10
5,3314,38,26
6,3302,45,19
7,3427,56,28
8,3552,67,36
9,3614,75,32
10,3617,83,38
11,3603,85,34
12,3600,89,38
13,3628,91,37
14,3802,98,56
15,3912,99,48
16,4195,109,68
17,4272,109,58
18,4326,105,53
19,4461,110,62
20,4579,112,59
21,4551,112,52
22,4653,116,63
23,4734,115,68
24,4898,114,75
25,5043,117,78
26,4947,118,52
27,5068,121,75
28,5095,124,66
29,5187,125,75
30,5358,131,85
31,5452,136,80
32,5464,136,69
33,5559,143,81
34,5736,146,87
35,5865,142,89
36,5987,143,84
