,num_infected,cities_infected,num_interactions
0,4000.0,1,0
1,4198.0,3,2
2,4534.0,11,10
3,4887.0,22,18
4,5408.0,33,22
5,5829.0,47,31
6,6434.0,59,46
7,7164.0,70,52
8,7777.0,81,68
9,8300.0,90,70
10,8994.0,97,88
11,9733.0,111,87
12,10603.0,123,97
13,11465.0,133,113
14,12392.0,142,112
15,13493.0,148,146
16,14713.0,156,147
17,15801.0,159,153
18,17145.0,167,194
19,18633.0,175,189
20,20276.0,180,219
21,22145.0,185,252
22,24219.0,191,273
23,26286.0,197,272
24,28310.0,195,277
25,30918.0,201,317
26,33637.0,204,347
27,36359.0,207,375
28,39362.0,219,389
29,43028.0,219,456
30,46394.0,223,436
31,50521.0,229,503
32,54785.0,232,519
33,59897.0,231,563
34,64781.0,233,571
35,70188.0,240,593
36,76285.0,247,674
