,num_infected,cities_infected,num_interactions
0,1000.0,1,0
1,1011.0,3,2
2,1070.0,6,5
3,1125.0,9,6
4,1219.0,17,11
5,1290.0,23,14
6,1325.0,27,15
7,1431.0,35,17
8,1467.0,44,20
9,1528.0,50,19
10,1582.0,55,22
11,1614.0,60,21
12,1648.0,62,26
13,1657.0,64,25
14,1753.0,66,28
15,1842.0,71,37
16,1923.0,74,30
17,1936.0,77,25
18,2008.0,78,37
19,1956.0,80,22
20,2082.0,82,43
21,2057.0,82,27
22,2065.0,83,31
23,2111.0,87,31
24,2059.0,87,25
25,2131.0,89,33
26,2112.0,86,28
27,2066.0,85,21
28,2157.0,88,38
29,2214.0,91,36
30,2194.0,90,29
31,2153.0,92,23
32,2181.0,95,35
33,2159.0,95,28
34,2143.0,95,30
35,2156.0,98,31
36,2209.0,101,38
