,num_infected,cities_infected,num_interactions
0,2000,1,0
1,1929,3,2
2,1838,6,5
3,1832,11,7
4,1775,16,9
5,1732,26,16
6,1697,34,15
7,1705,43,20
8,1591,47,16
9,1479,47,17
10,1473,52,22
11,1409,56,20
12,1379,61,24
13,1271,62,16
14,1237,64,20
15,1161,67,16
16,1116,69,20
17,1090,66,19
18,1061,60,23
19,979,59,14
20,890,53,11
21,867,56,19
22,815,53,13
23,743,54,8
24,667,51,8
25,586,49,6
26,563,49,11
27,535,41,13
28,500,44,9
29,438,45,5
30,409,45,8
31,374,45,7
32,330,43,5
33,287,40,3
34,242,37,4
35,232,31,6
36,204,24,3
