,num_infected,cities_infected,num_interactions
0,5000.0,1,0
1,5941.0,3,2
2,7268.0,14,16
3,8992.0,30,30
4,11130.0,48,46
5,13859.0,64,74
6,16938.0,79,86
7,20126.0,88,114
8,24459.0,104,160
9,29657.0,119,170
10,36037.0,135,222
11,44079.0,149,275
12,53704.0,162,317
13,65207.0,172,386
14,80046.0,190,472
15,96939.0,206,541
16,117390.0,220,608
17,143377.0,238,751
18,175538.0,253,835
19,214178.0,266,979
20,261596.0,271,1112
21,318884.0,286,1201
22,390056.0,304,1308
23,473886.0,315,1443
24,578664.0,320,1553
25,706484.0,328,1642
26,861894.0,333,1785
27,1053235.0,342,1871
28,1286263.0,352,1973
29,1570853.0,358,2046
30,1916698.0,366,2111
31,2346740.0,369,2221
32,2863097.0,380,2315
33,3494121.0,387,2378
34,4277663.0,401,2485
35,5229959.0,411,2568
36,6386383.0,420,2651
