,num_infected,cities_infected,num_interactions
0,3000.0,1,0
1,3264.0,3,2
2,3611.0,12,11
3,3784.0,20,12
4,4105.0,29,18
5,4624.0,37,22
6,5153.0,52,35
7,5624.0,63,39
8,6188.0,75,55
9,6849.0,87,66
10,7515.0,94,63
11,8164.0,104,81
12,8934.0,114,89
13,9683.0,117,100
14,10864.0,123,126
15,11883.0,127,132
16,12824.0,132,127
17,13990.0,138,152
18,15332.0,147,176
19,16741.0,158,182
20,18206.0,162,186
21,20002.0,164,226
22,21671.0,169,221
23,23388.0,178,252
24,25795.0,188,304
25,28042.0,193,293
26,30792.0,204,336
27,33251.0,205,335
28,36160.0,203,351
29,39324.0,209,389
30,42906.0,211,439
31,46412.0,216,441
32,50816.0,220,472
33,54808.0,230,517
34,59755.0,232,556
35,65304.0,235,588
36,70834.0,244,613
