,num_infected,cities_infected,num_interactions
0,5000.0,1,0
1,4699.0,3,2
2,4379.0,9,8
3,4091.0,19,16
4,4071.0,33,20
5,3811.0,39,19
6,3626.0,46,26
7,3381.0,51,18
8,3289.0,60,26
9,3099.0,64,22
10,2916.0,65,19
11,2795.0,67,36
12,2596.0,69,27
13,2572.0,80,40
14,2475.0,85,32
15,2308.0,85,25
16,2151.0,85,26
17,2023.0,87,28
18,1918.0,86,26
19,1788.0,84,25
20,1697.0,81,28
21,1689.0,79,37
22,1593.0,80,28
23,1528.0,81,27
24,1432.0,78,21
25,1370.0,76,23
26,1283.0,78,21
27,1223.0,74,25
28,1177.0,71,23
29,1106.0,70,17
30,1041.0,68,18
31,914.0,66,9
32,864.0,62,15
33,824.0,58,17
34,773.0,58,13
35,791.0,56,21
36,694.0,56,7
