,time,departure_city,arrival_city,departing_infected,arriving_infected
0,0,366,396,41,276
1,0,366,212,41,328
2,1,212,512,1,6
3,1,212,545,1,6
4,1,212,580,1,7
5,1,212,124,1,8
6,1,212,163,1,8
7,1,212,255,1,5
8,1,212,302,1,8
9,1,366,396,25,206
10,1,366,212,27,222
11,1,396,519,2,14
12,1,396,38,1,8
13,1,396,103,1,8
14,1,396,123,1,8
15,1,396,145,1,9
16,1,396,255,1,6
17,1,396,276,1,9
18,1,396,302,1,7
19,2,212,627,1,8
20,2,212,238,2,17
21,2,212,255,1,7
22,2,212,276,1,9
23,2,212,297,1,6
24,2,255,141,1,6
25,2,366,396,29,235
26,2,366,212,24,218
27,2,396,544,2,20
28,2,396,255,1,10
29,2,396,276,2,18
30,3,124,286,1,9
31,3,212,512,1,6
32,3,212,545,1,6
33,3,212,627,1,6
34,3,212,158,1,10
35,3,212,173,1,7
36,3,212,275,2,18
37,3,212,279,1,7
38,3,212,370,2,20
39,3,212,407,1,8
40,3,212,412,1,7
41,3,255,501,1,7
42,3,366,396,22,156
43,3,366,212,14,117
44,3,396,563,2,14
45,3,396,598,1,7
46,3,396,627,3,27
47,3,396,255,3,17
48,3,396,276,3,23
49,3,396,308,1,9
50,4,212,544,1,7
51,4,212,545,1,8
52,4,212,615,1,9
53,4,212,238,2,17
54,4,212,255,1,8
55,4,212,484,1,5
56,4,212,505,1,6
57,4,366,396,12,80
58,4,366,212,12,90
59,4,396,512,1,8
60,4,396,519,1,8
61,4,396,627,1,11
62,4,396,178,1,7
63,4,396,238,1,9
64,4,396,255,1,9
65,4,396,276,2,13
66,4,396,481,1,8
67,4,396,495,1,7
68,5,173,381,1,9
69,5,212,519,1,8
70,5,212,24,1,7
71,5,212,544,1,7
72,5,212,565,1,6
73,5,212,93,1,8
74,5,212,487,1,10
75,5,255,623,1,7
76,5,276,212,1,7
77,5,366,396,11,92
78,5,366,212,8,65
79,5,370,13,1,5
80,5,370,623,1,8
81,5,370,501,1,8
82,5,396,512,1,8
83,5,396,24,1,5
84,5,396,544,1,7
85,5,396,558,1,8
86,5,396,145,1,9
87,5,396,178,1,9
88,5,396,255,5,41
89,5,396,276,3,27
90,5,396,505,1,9
91,5,545,285,1,9
92,5,563,396,1,6
93,5,563,54,1,8
94,6,24,501,1,7
95,6,158,623,1,8
96,6,212,8,1,8
97,6,212,627,1,4
98,6,212,232,1,8
99,6,212,255,1,7
100,6,212,279,1,7
101,6,212,407,1,9
102,6,212,495,1,7
103,6,255,212,1,10
104,6,255,623,1,8
105,6,279,501,1,8
106,6,366,396,8,85
107,6,366,212,7,65
108,6,396,33,2,16
109,6,396,627,4,29
110,6,396,158,1,7
111,6,396,238,1,8
112,6,396,255,1,5
113,6,396,276,1,7
114,6,544,68,1,9
115,6,544,425,1,7
116,6,627,70,1,7
117,7,24,70,1,6
118,7,123,560,1,5
119,7,178,70,1,5
120,7,212,238,1,7
121,7,212,276,1,8
122,7,212,412,1,7
123,7,212,495,1,7
124,7,255,286,1,8
125,7,255,70,1,7
126,7,255,13,1,6
127,7,276,68,1,7
128,7,276,623,2,17
129,7,279,212,1,7
130,7,366,396,7,47
131,7,366,212,7,61
132,7,396,519,1,9
133,7,396,103,1,7
134,7,396,627,1,7
135,7,396,276,1,7
136,7,396,414,1,7
137,7,481,212,1,9
138,7,519,212,1,6
139,7,563,212,1,7
140,7,627,13,1,7
141,7,627,623,1,8
142,8,70,195,1,9
143,8,212,558,1,9
144,8,212,598,1,6
145,8,212,619,1,7
146,8,212,627,1,9
147,8,212,145,1,9
148,8,212,232,1,8
149,8,212,394,1,9
150,8,212,405,1,8
151,8,212,505,1,9
152,8,238,13,1,7
153,8,238,212,1,6
154,8,255,13,1,8
155,8,255,212,1,5
156,8,255,501,1,6
157,8,279,326,1,8
158,8,366,396,8,74
159,8,366,212,6,45
160,8,381,495,1,7
161,8,396,531,1,6
162,8,396,38,1,7
163,8,396,627,1,7
164,8,396,238,1,8
165,8,487,212,1,6
166,9,212,76,1,5
167,9,212,163,1,6
168,9,212,255,1,10
169,9,212,276,1,8
170,9,212,505,1,6
171,9,255,286,1,10
172,9,276,54,1,6
