,time,departure_city,arrival_city,departing_infected,arriving_infected
0,0,366,396,50,399
1,0,366,212,42,315
2,1,212,42,1,7
3,1,212,627,1,7
4,1,212,349,1,8
5,1,212,453,1,7
6,1,366,396,31,264
7,1,366,212,27,207
8,1,396,615,1,6
9,1,396,563,1,7
10,1,396,619,1,7
11,1,396,145,1,7
12,1,396,276,1,6
13,1,396,302,1,6
14,2,212,606,1,9
15,2,212,195,1,8
16,2,212,238,1,6
17,2,212,255,2,14
18,2,212,495,1,7
19,2,366,396,21,173
20,2,366,212,28,208
21,2,396,38,2,16
22,2,396,598,1,8
23,2,396,619,1,7
24,2,396,255,3,26
25,2,396,370,1,8
26,2,563,54,1,7
27,3,212,580,1,9
28,3,212,598,1,7
29,3,212,214,1,8
30,3,212,238,1,6
31,3,212,255,2,14
32,3,212,273,1,6
33,3,212,370,1,7
34,3,212,371,1,7
35,3,212,414,1,9
36,3,366,396,16,119
37,3,366,212,15,97
38,3,396,519,1,7
39,3,396,544,1,8
40,3,396,614,1,6
41,3,396,627,2,16
42,3,396,238,1,6
43,3,396,276,2,12
44,3,396,308,1,8
45,3,396,495,1,5
46,3,598,278,1,6
47,3,627,623,1,6
48,4,212,558,1,8
49,4,212,598,1,6
50,4,212,117,1,7
51,4,212,238,1,7
52,4,212,255,2,16
53,4,212,353,1,10
54,4,212,370,1,6
55,4,212,484,1,8
56,4,276,278,1,6
57,4,278,42,1,7
58,4,308,164,1,7
59,4,366,396,18,138
60,4,366,212,11,89
61,4,396,512,1,8
62,4,396,519,2,16
63,4,396,38,1,7
64,4,396,614,1,6
65,4,396,619,1,6
66,4,396,627,1,6
67,4,396,178,1,9
68,4,396,238,1,7
69,4,396,255,1,7
70,4,396,276,2,16
71,4,396,330,1,10
72,4,396,370,1,6
73,4,396,495,1,7
74,4,519,13,1,10
75,4,598,212,1,8
76,4,627,623,1,7
77,5,117,501,1,9
78,5,212,606,1,7
79,5,212,160,1,7
80,5,212,255,2,17
81,5,212,273,1,7
82,5,212,276,1,6
83,5,212,370,2,16
84,5,212,405,1,5
85,5,212,412,1,7
86,5,238,13,1,6
87,5,366,396,10,64
88,5,366,212,9,67
89,5,370,623,2,15
90,5,396,615,1,8
91,5,396,627,1,7
92,5,396,123,1,7
93,5,396,145,1,6
94,5,396,158,1,8
95,5,396,178,1,8
96,5,396,238,1,6
97,5,396,255,1,6
98,5,396,276,3,19
99,5,396,288,1,6
100,5,396,308,1,7
101,5,396,374,1,7
102,5,614,396,1,7
103,5,619,609,1,6
104,5,627,212,1,6
105,6,38,13,1,6
106,6,160,212,1,5
107,6,212,544,1,6
108,6,212,63,1,8
109,6,212,587,1,10
110,6,212,598,1,5
111,6,212,178,1,8
112,6,212,214,2,15
113,6,212,323,1,6
114,6,255,501,1,7
115,6,366,396,7,53
116,6,366,212,4,24
117,6,396,544,1,9
118,6,396,619,2,20
119,6,396,145,1,8
120,6,396,158,1,9
121,6,396,238,1,7
122,6,396,255,1,8
123,6,396,276,1,7
124,6,396,345,1,9
125,6,396,414,1,5
126,6,412,212,1,6
127,6,619,13,1,7
128,6,619,355,1,8
129,7,13,349,1,5
130,7,42,164,1,7
131,7,42,212,1,7
132,7,160,501,1,5
133,7,212,24,1,7
134,7,212,93,1,6
135,7,212,606,1,6
136,7,212,627,1,8
137,7,212,255,1,6
138,7,212,353,1,7
139,7,212,412,1,6
140,7,255,501,1,7
141,7,273,384,1,8
142,7,276,13,2,12
143,7,353,212,1,7
