,num_infected,cities_infected,num_interactions
0,4000.0,1,0
1,3462.0,3,2
2,3006.0,13,12
3,2546.0,15,12
4,2163.0,24,14
5,1843.0,30,13
6,1556.0,36,16
7,1357.0,40,17
8,1139.0,42,13
9,920.0,46,10
10,804.0,44,16
11,618.0,42,5
12,513.0,40,11
13,408.0,30,6
14,304.0,26,2
15,260.0,24,6
16,219.0,24,5
17,169.0,17,3
18,153.0,14,5
19,133.0,16,3
20,108.0,18,2
21,96.0,19,3
22,70.0,16,1
23,45.0,15,0
24,41.0,12,2
25,32.0,10,1
26,37.0,10,3
27,23.0,7,0
28,15.0,7,0
29,8.0,5,0
30,3.0,3,0
31,0.0,0,0
32,0.0,0,0
33,0.0,0,0
34,0.0,0,0
35,0.0,0,0
36,0.0,0,0
