,num_infected,cities_infected,num_interactions
0,2000.0,1,0
1,2042.0,3,2
2,2018.0,6,5
3,2137.0,11,9
4,2110.0,15,8
5,2203.0,25,18
6,2287.0,31,21
7,2368.0,41,22
8,2504.0,47,23
9,2614.0,58,28
10,2586.0,59,22
11,2609.0,64,28
12,2615.0,69,27
13,2647.0,74,29
14,2616.0,76,30
15,2577.0,79,30
16,2669.0,85,38
17,2795.0,86,42
18,2853.0,87,42
19,2853.0,87,34
20,2965.0,90,45
21,3017.0,95,47
22,3057.0,98,44
23,3223.0,100,56
24,3254.0,103,46
25,3259.0,99,41
26,3425.0,105,61
27,3498.0,108,52
28,3526.0,110,48
29,3638.0,104,57
30,3702.0,106,57
31,3806.0,107,59
32,3967.0,110,66
33,4154.0,113,72
34,4072.0,113,44
35,4236.0,115,75
36,4258.0,116,59
