,num_infected,cities_infected,num_interactions
0,3000.0,1,0
1,3530.0,4,3
2,4441.0,13,11
3,5267.0,24,19
4,6501.0,41,33
5,7938.0,52,45
6,9513.0,64,52
7,11647.0,71,72
8,13994.0,86,90
9,17365.0,98,118
10,21225.0,113,148
11,25829.0,126,181
12,31985.0,144,241
13,39370.0,157,284
14,47969.0,171,359
15,57946.0,181,377
16,70190.0,196,436
17,85521.0,210,544
18,104038.0,217,620
19,126912.0,232,712
20,155025.0,238,840
21,190301.0,249,948
22,231642.0,260,1062
23,283043.0,268,1160
24,344827.0,286,1293
25,419871.0,302,1387
26,513446.0,317,1502
27,626359.0,328,1628
28,764590.0,332,1696
29,934928.0,348,1808
30,1143774.0,363,1901
31,1400557.0,374,2061
32,1712303.0,384,2085
33,2088503.0,387,2187
34,2556169.0,395,2280
35,3122328.0,401,2354
36,3817496.0,408,2426
