,num_infected,cities_infected,num_interactions
0,4000,1,0
1,3855,3,2
2,3744,14,13
3,3648,22,16
4,3486,33,23
5,3431,42,26
6,3273,50,26
7,3041,54,20
8,2971,62,29
9,2943,68,38
10,2803,76,32
11,2717,79,38
12,2589,80,32
13,2501,81,34
14,2434,91,34
15,2240,94,25
16,2095,88,30
17,1934,85,24
18,1837,87,28
19,1758,90,32
20,1740,85,35
21,1672,80,28
22,1567,82,23
23,1467,81,21
24,1319,75,15
25,1285,72,26
26,1264,73,25
27,1240,72,27
28,1141,74,16
29,1063,71,17
30,1052,69,22
31,979,67,17
32,888,64,11
33,817,63,13
34,780,63,15
35,773,61,17
36,702,62,10
