,time,departure_city,arrival_city,departing_infected,arriving_infected
0,0,366,396,31,230.0
1,0,366,212,22,235.0
2,1,212,598,1,9.0
3,1,212,93,1,7.0
4,1,212,622,1,9.0
5,1,366,396,20,202.0
6,1,366,212,30,214.0
7,1,396,145,1,6.0
8,1,396,152,1,10.0
9,1,396,255,1,9.0
10,2,93,70,1,11.0
11,2,212,24,1,9.0
12,2,212,63,1,9.0
13,2,212,619,2,16.0
14,2,212,330,1,9.0
15,2,212,412,1,9.0
16,2,212,414,1,10.0
17,2,255,54,1,6.0
18,2,366,396,25,216.0
19,2,366,212,19,210.0
20,2,396,512,1,10.0
21,2,396,516,1,12.0
22,2,396,544,1,7.0
23,2,396,558,1,10.0
24,2,396,563,2,19.0
25,2,396,93,1,9.0
26,2,396,616,1,6.0
27,2,396,627,1,10.0
28,2,396,255,2,14.0
29,2,396,370,1,9.0
30,2,396,489,1,10.0
31,2,622,212,1,9.0
32,3,212,8,1,8.0
33,3,212,543,1,11.0
34,3,212,545,1,10.0
35,3,212,565,1,8.0
36,3,212,214,1,9.0
37,3,212,255,1,10.0
38,3,212,276,1,9.0
39,3,212,353,1,8.0
40,3,212,414,1,10.0
41,3,212,442,1,8.0
42,3,212,487,1,10.0
43,3,212,505,2,17.0
44,3,255,382,1,7.0
45,3,255,212,1,11.0
46,3,366,396,22,188.0
47,3,366,212,24,192.0
48,3,396,512,1,9.0
49,3,396,519,1,8.0
50,3,396,615,1,9.0
51,3,396,614,1,6.0
52,3,396,627,2,22.0
53,3,396,145,1,11.0
54,3,396,178,1,6.0
55,3,396,302,1,9.0
56,3,396,495,2,18.0
57,4,54,5,1,9.0
58,4,93,212,1,9.0
59,4,212,544,1,10.0
60,4,212,565,1,10.0
61,4,212,587,1,11.0
62,4,212,598,1,7.0
63,4,212,627,2,15.0
64,4,212,128,1,9.0
65,4,212,163,1,10.0
66,4,212,178,2,17.0
67,4,212,214,2,17.0
68,4,212,238,1,9.0
69,4,212,302,1,10.0
70,4,212,412,1,9.0
71,4,212,489,1,8.0
72,4,212,495,1,6.0
73,4,214,13,1,7.0
74,4,255,384,1,9.0
75,4,366,396,20,175.0
76,4,366,212,18,191.0
77,4,396,519,1,8.0
78,4,396,528,1,7.0
79,4,396,544,1,8.0
80,4,396,598,1,9.0
81,4,396,614,2,18.0
82,4,396,627,1,7.0
83,4,396,255,3,28.0
84,4,396,273,2,14.0
85,4,396,276,1,7.0
86,4,396,302,1,10.0
