,num_infected,cities_infected,num_interactions
0,5000.0,1,0
1,4537.0,3,2
2,4115.0,10,10
3,3810.0,26,22
4,3522.0,41,26
5,3188.0,48,20
6,2889.0,58,30
7,2607.0,64,23
8,2332.0,68,16
9,2124.0,68,29
10,1896.0,66,20
11,1650.0,65,18
12,1491.0,64,20
13,1306.0,62,19
14,1130.0,65,16
15,955.0,60,11
16,820.0,57,11
17,752.0,57,15
18,655.0,52,11
19,554.0,48,8
20,478.0,43,8
21,409.0,42,7
22,390.0,43,12
23,352.0,41,8
24,358.0,41,13
25,292.0,40,3
26,255.0,34,6
27,216.0,34,4
28,167.0,29,2
29,141.0,26,3
30,105.0,21,1
31,88.0,22,2
32,77.0,16,3
33,67.0,14,2
34,60.0,14,2
35,42.0,11,0
36,28.0,10,0
