,num_infected,cities_infected,num_interactions
0,3000.0,1,0
1,3631.0,3,2
2,4413.0,10,9
3,5446.0,26,26
4,6633.0,45,32
5,8088.0,56,39
6,9661.0,71,58
7,11951.0,81,82
8,14509.0,91,90
9,17929.0,109,141
10,21619.0,125,156
11,26064.0,137,180
12,31809.0,147,228
13,39246.0,156,268
14,47961.0,170,349
15,57942.0,178,358
16,70358.0,192,465
17,86594.0,202,562
18,106341.0,219,661
19,129064.0,231,763
20,157191.0,246,834
21,191054.0,265,966
22,232466.0,276,1070
23,281849.0,288,1173
24,345358.0,300,1300
25,423374.0,310,1425
26,517939.0,318,1517
27,632435.0,329,1635
28,771885.0,337,1736
29,945008.0,345,1807
30,1155465.0,354,1903
31,1413221.0,360,2054
32,1727700.0,367,2113
33,2111132.0,376,2239
34,2578861.0,387,2251
35,3148371.0,394,2362
36,3849516.0,405,2428
