,num_infected,cities_infected,num_interactions
0,3000,1,0
1,3216,3,2
2,3410,15,15
3,3445,27,17
4,3636,40,26
5,3640,46,23
6,3663,51,26
7,3895,54,30
8,4047,64,36
9,4042,72,28
10,4072,76,38
11,4157,81,50
12,4230,82,42
13,4250,90,45
14,4322,95,51
15,4353,99,49
16,4496,100,59
17,4495,100,52
18,4605,100,58
19,4744,103,66
20,4861,106,64
21,5143,119,90
22,5209,123,69
23,5365,126,75
24,5494,125,81
25,5537,131,75
26,5541,135,71
27,5639,141,84
28,5649,142,70
29,5598,141,64
30,5679,143,82
31,5765,144,79
32,6004,151,94
33,6074,151,84
34,6156,146,89
35,6200,142,81
36,6280,142,88
