,num_infected,cities_infected,num_interactions
0,3000.0,1,0
1,3638.0,3,2
2,4374.0,10,9
3,5221.0,24,20
4,6436.0,46,38
5,7843.0,54,40
6,9706.0,75,76
7,11677.0,85,70
8,14132.0,95,101
9,17377.0,105,117
10,21173.0,115,149
11,26007.0,131,189
12,31820.0,148,233
13,38911.0,157,262
14,47705.0,174,338
15,58291.0,183,385
16,71051.0,195,464
17,86283.0,212,526
18,104116.0,219,625
19,127405.0,235,751
20,155230.0,251,865
21,189662.0,265,935
22,232657.0,269,1062
23,283778.0,288,1181
24,346906.0,297,1328
25,421994.0,309,1400
26,515270.0,320,1530
27,626255.0,326,1579
28,763897.0,333,1731
29,933129.0,341,1831
30,1141650.0,349,1908
31,1393600.0,355,1998
32,1702807.0,370,2074
33,2081077.0,378,2181
34,2536862.0,382,2261
35,3095999.0,390,2346
36,3783382.0,406,2434
