,num_infected,cities_infected,num_interactions
0,5000.0,1,0
1,5858.0,3,2
2,6849.0,12,12
3,8093.0,24,22
4,9834.0,41,33
5,12294.0,59,55
6,14839.0,85,77
7,18401.0,95,100
8,22432.0,106,125
9,27218.0,119,162
10,33397.0,133,203
11,40896.0,148,242
12,49376.0,156,291
13,59791.0,166,362
14,72984.0,190,423
15,88676.0,210,521
16,108510.0,219,601
17,132126.0,244,728
18,161064.0,254,841
19,196832.0,265,938
20,240149.0,272,1051
21,293774.0,285,1164
22,358135.0,291,1297
23,436994.0,306,1395
24,530908.0,320,1495
25,647672.0,327,1613
26,788845.0,336,1697
27,963212.0,341,1811
28,1179756.0,348,1908
29,1438762.0,354,2017
30,1754547.0,362,2099
31,2145839.0,369,2188
32,2622034.0,384,2288
33,3203492.0,394,2384
34,3911154.0,405,2444
35,4774555.0,416,2544
36,5833965.0,429,2643
