,num_infected,cities_infected,num_interactions
0,3000,1,0
1,3005,3,2
2,3008,14,14
3,2938,25,19
4,2760,31,15
5,2738,42,24
6,2641,46,23
7,2585,54,24
8,2429,59,19
9,2357,64,29
10,2320,67,33
11,2156,67,22
12,2032,72,26
13,2003,70,27
14,1875,74,23
15,1750,74,22
16,1605,74,19
17,1528,77,23
18,1379,75,14
19,1304,76,22
20,1189,75,15
21,1119,72,19
22,1033,65,15
23,1025,68,22
24,983,66,19
25,935,62,18
26,867,58,15
27,801,53,13
28,741,54,11
29,685,50,12
30,643,49,11
31,617,50,13
32,563,50,9
33,545,48,13
34,491,46,7
35,442,45,6
36,395,45,6
