,num_infected,cities_infected,num_interactions
0,2000,1,0
1,2018,3,2
2,2116,6,6
3,2076,14,12
4,2124,24,17
5,2267,33,21
6,2255,39,17
7,2315,47,19
8,2413,53,22
9,2502,59,28
10,2482,67,24
11,2711,78,42
12,2778,83,30
13,2899,90,39
14,3023,94,37
15,3129,98,45
16,3186,101,38
17,3167,100,41
18,3103,101,34
19,3205,100,48
20,3126,95,31
21,3193,100,43
22,3272,102,53
23,3343,105,44
24,3387,106,49
25,3408,116,46
26,3495,116,52
27,3469,114,42
28,3546,114,56
29,3668,118,64
30,3704,122,51
31,3735,122,55
32,3756,124,55
33,3693,128,45
34,3692,130,51
35,3728,130,54
36,3795,128,60
