,time,departure_city,arrival_city,departing_infected,arriving_infected
0,0,366,396,20,160.0
1,0,366,212,9,69.0
2,1,366,396,15,127.0
3,1,366,212,19,143.0
4,1,396,5,1,8.0
5,1,396,255,1,10.0
6,1,396,302,1,8.0
7,1,396,453,1,8.0
8,2,212,627,1,8.0
9,2,212,273,1,6.0
10,2,366,396,7,47.0
11,2,366,212,9,90.0
12,2,396,627,1,10.0
13,2,396,276,2,17.0
14,2,396,453,1,9.0
15,3,212,42,1,7.0
16,3,212,574,1,6.0
17,3,212,117,1,5.0
18,3,212,472,1,7.0
19,3,366,396,9,63.0
20,3,366,212,6,42.0
21,3,366,501,1,2.0
22,3,396,178,1,9.0
23,3,396,255,1,6.0
24,3,396,276,2,19.0
25,3,396,302,1,8.0
26,3,396,370,1,5.0
27,3,396,414,1,8.0
28,3,453,212,1,9.0
29,4,212,512,1,8.0
30,4,212,14,1,5.0
31,4,212,619,1,10.0
32,4,212,158,1,7.0
33,4,366,396,5,46.0
34,4,366,212,9,75.0
35,4,396,123,1,7.0
36,4,396,158,1,8.0
37,4,396,214,1,7.0
38,4,396,255,1,9.0
39,4,396,276,1,9.0
40,4,396,288,1,10.0
41,4,396,308,1,5.0
42,4,396,414,1,6.0
43,4,627,396,1,7.0
44,5,212,51,1,8.0
45,5,212,145,1,7.0
46,5,212,214,1,8.0
47,5,212,447,1,9.0
48,5,366,396,6,60.0
49,5,366,212,10,75.0
50,5,396,38,1,7.0
51,5,396,178,1,6.0
52,6,145,54,1,6.0
53,6,178,70,1,8.0
54,6,212,622,1,9.0
55,6,212,276,1,8.0
56,6,212,563,1,8.0
57,6,212,370,2,19.0
58,6,366,396,2,16.0
59,6,366,212,8,57.0
60,6,396,627,1,7.0
61,6,396,255,3,28.0
62,6,396,276,2,17.0
63,6,512,560,1,8.0
64,6,619,381,1,11.0
65,7,178,560,1,9.0
66,7,178,212,1,9.0
67,7,212,627,1,7.0
68,7,212,152,1,9.0
69,7,212,407,1,8.0
70,7,212,449,1,8.0
71,7,366,396,5,33.0
72,7,366,212,2,16.0
73,7,396,519,1,11.0
74,7,396,563,1,8.0
75,7,396,598,1,10.0
76,7,396,93,1,7.0
77,7,396,627,1,7.0
78,7,396,255,1,9.0
79,7,396,276,1,6.0
80,7,396,453,1,7.0
81,8,212,8,1,10.0
82,8,212,582,1,9.0
83,8,212,255,1,8.0
84,8,212,302,1,6.0
85,8,212,323,1,9.0
86,8,212,353,1,8.0
87,8,212,585,1,11.0
88,8,255,623,1,7.0
89,8,276,212,1,9.0
90,8,302,278,1,9.0
91,8,366,384,1,1.0
92,8,366,396,8,80.0
93,8,366,212,2,15.0
94,8,396,38,1,9.0
95,8,396,627,1,7.0
96,8,396,214,1,9.0
97,8,396,255,2,20.0
98,8,396,434,1,9.0
99,8,519,278,1,7.0
100,8,627,384,1,6.0
101,8,627,396,1,8.0
102,8,627,286,1,9.0
103,9,8,212,1,7.0
104,9,212,93,1,6.0
105,9,212,117,1,8.0
106,9,212,152,1,9.0
107,9,212,255,1,7.0
108,9,276,326,1,6.0
109,9,366,396,4,36.0
110,9,366,212,5,41.0
111,9,396,519,1,6.0
112,9,396,627,2,14.0
113,9,396,160,1,6.0
114,9,396,255,1,8.0
115,9,396,276,1,9.0
116,9,396,302,1,8.0
117,9,407,212,1,7.0
118,9,585,212,1,8.0
119,10,212,582,1,9.0
120,10,212,622,1,8.0
121,10,212,145,1,9.0
122,10,255,278,1,9.0
123,10,366,396,6,51.0
124,10,366,212,3,13.0
125,10,396,519,1,9.0
126,10,396,160,1,9.0
127,10,396,238,1,10.0
128,10,396,255,1,8.0
129,10,396,276,1,7.0
130,10,519,254,1,5.0
131,10,585,212,1,8.0
132,11,54,488,1,7.0
133,11,93,425,1,5.0
134,11,212,214,2,16.0
135,11,212,231,1,8.0
136,11,212,345,1,7.0
137,11,255,278,2,13.0
138,11,255,164,1,8.0
139,11,255,212,2,20.0
140,11,286,619,1,7.0
141,11,366,396,4,32.0
142,11,366,212,5,47.0
143,11,381,255,1,8.0
144,11,396,516,1,6.0
145,11,396,24,1,9.0
146,11,396,614,1,8.0
147,11,396,627,1,6.0
148,11,396,178,1,7.0
149,11,396,255,2,14.0
150,11,396,370,1,8.0
151,11,627,560,1,5.0
152,11,627,212,1,9.0
153,12,212,407,1,6.0
154,12,214,623,1,11.0
155,12,255,384,1,8.0
156,12,255,396,1,7.0
157,12,255,555,1,9.0
158,12,255,212,1,6.0
159,12,366,396,4,35.0
160,12,366,212,2,12.0
161,12,370,70,1,7.0
162,12,370,212,1,10.0
163,12,396,516,1,9.0
164,12,396,563,1,8.0
165,12,396,255,1,6.0
166,12,582,212,1,6.0
167,12,627,396,1,8.0
168,13,212,25,1,9.0
169,13,212,598,1,6.0
170,13,212,145,1,8.0
171,13,212,232,1,6.0
172,13,212,273,1,8.0
173,13,214,212,1,6.0
174,13,323,623,1,9.0
175,13,366,396,2,17.0
176,13,366,212,1,8.0
177,13,370,212,1,9.0
178,13,396,619,1,9.0
179,13,396,627,1,8.0
180,13,396,152,1,9.0
181,13,396,214,1,7.0
182,13,396,255,1,7.0
183,13,396,276,1,9.0
184,13,396,495,1,9.0
185,13,563,212,1,7.0
186,14,160,212,1,9.0
187,14,178,278,1,10.0
188,14,212,24,1,9.0
189,14,212,93,1,11.0
190,14,212,622,1,8.0
191,14,212,627,1,9.0
192,14,212,302,1,11.0
193,14,255,384,1,7.0
194,14,255,278,1,8.0
195,14,276,212,1,8.0
196,14,366,396,1,9.0
197,14,384,238,1,7.0
198,14,384,505,1,8.0
199,14,396,558,1,5.0
200,14,396,614,1,8.0
201,14,396,158,1,9.0
202,14,396,238,1,10.0
203,14,396,276,1,7.0
204,14,396,308,1,11.0
205,14,627,75,1,8.0
206,14,627,141,2,18.0
207,15,93,326,1,6.0
208,15,212,221,1,7.0
209,15,212,349,1,7.0
210,15,214,623,1,9.0
211,15,238,286,1,8.0
212,15,255,212,1,8.0
213,15,326,318,1,8.0
214,15,366,212,1,7.0
215,15,396,103,1,9.0
216,15,396,158,1,7.0
217,15,396,276,1,8.0
218,15,558,396,1,11.0
219,15,585,425,1,7.0
220,15,619,212,1,9.0
221,15,623,114,1,8.0
222,16,103,70,1,6.0
223,16,212,14,1,7.0
224,16,212,255,2,18.0
225,16,238,326,1,8.0
226,16,255,623,1,7.0
227,16,276,13,1,6.0
228,16,366,396,1,9.0
229,16,366,212,2,19.0
230,16,396,519,1,11.0
231,16,396,255,1,8.0
232,16,560,519,1,8.0
233,16,563,54,1,9.0
234,16,614,396,1,8.0
235,16,623,627,1,10.0
236,16,627,70,1,8.0
237,17,212,24,1,7.0
238,17,212,565,1,8.0
239,17,212,63,1,9.0
240,17,212,407,1,10.0
241,17,221,212,1,8.0
242,17,238,267,1,8.0
243,17,255,212,1,10.0
244,17,278,512,1,7.0
245,17,366,212,1,10.0
246,17,623,255,1,10.0
247,18,93,425,1,8.0
248,18,212,545,1,7.0
249,18,212,124,1,6.0
250,18,212,405,1,7.0
251,18,267,238,1,8.0
252,18,366,212,1,7.0
253,18,396,519,1,9.0
254,18,396,345,1,7.0
255,18,555,238,1,9.0
256,18,565,212,1,9.0
257,19,212,63,1,8.0
258,19,212,93,1,11.0
259,19,212,619,1,9.0
260,19,212,178,1,8.0
261,19,212,238,1,9.0
262,19,212,414,1,8.0
263,19,267,238,1,7.0
264,19,276,278,1,8.0
265,19,366,396,2,16.0
266,19,396,145,1,6.0
267,19,396,255,1,8.0
268,19,407,212,1,9.0
269,19,516,396,1,8.0
270,19,563,54,1,10.0
271,20,124,254,1,8.0
272,20,141,289,1,8.0
273,20,212,24,1,6.0
274,20,212,558,1,9.0
275,20,212,275,1,9.0
276,20,212,412,1,8.0
277,20,278,158,1,7.0
278,20,619,623,1,9.0
279,20,623,323,1,5.0
280,21,24,623,1,9.0
281,21,145,548,1,7.0
282,21,145,141,1,7.0
283,21,212,40,1,7.0
284,21,212,255,1,8.0
285,21,267,238,1,5.0
286,21,276,326,1,7.0
287,21,396,123,1,10.0
288,21,396,145,1,7.0
289,21,396,178,1,10.0
290,21,396,276,1,8.0
291,21,519,212,1,8.0
292,21,623,545,1,7.0
293,21,623,93,1,7.0
294,22,212,178,1,9.0
