,num_infected,cities_infected,num_interactions
0,2000.0,1,0
1,1929.0,3,2
2,1923.0,7,6
3,1809.0,10,7
4,1720.0,18,14
5,1665.0,26,15
6,1573.0,29,8
7,1516.0,35,13
8,1423.0,41,16
9,1438.0,48,22
10,1372.0,46,16
11,1285.0,47,13
12,1308.0,54,21
13,1216.0,50,15
14,1153.0,54,18
15,1129.0,57,21
16,1043.0,57,15
17,988.0,57,15
18,894.0,58,10
19,804.0,59,10
20,769.0,54,14
21,693.0,55,9
22,662.0,52,14
23,642.0,47,13
24,607.0,51,10
25,528.0,48,5
26,501.0,49,10
27,428.0,49,4
28,381.0,45,5
29,324.0,44,4
30,279.0,39,4
31,224.0,37,1
32,200.0,34,4
33,185.0,32,4
34,158.0,29,3
35,125.0,20,1
36,109.0,19,2
