,num_infected,cities_infected,num_interactions
0,4000.0,1,0
1,4051.0,3,2
2,4064.0,7,6
3,4229.0,19,18
4,4490.0,35,26
5,4535.0,44,21
6,4675.0,58,36
7,4757.0,67,35
8,4870.0,73,39
9,4832.0,79,34
10,4789.0,83,35
11,4847.0,84,39
12,4904.0,85,41
13,4989.0,91,51
14,5129.0,92,61
15,5133.0,95,60
16,5269.0,99,64
17,5420.0,101,72
18,5617.0,111,78
19,5708.0,115,74
20,5930.0,115,76
21,5863.0,117,66
22,6060.0,123,89
23,6286.0,130,92
24,6309.0,131,81
25,6278.0,132,69
26,6248.0,136,69
27,6441.0,142,97
28,6523.0,147,86
29,6642.0,146,93
30,6846.0,142,101
31,7025.0,147,95
32,7188.0,147,108
33,7266.0,151,93
34,7383.0,151,100
35,7443.0,154,99
36,7502.0,153,101
