,time,departure_city,arrival_city,departing_infected,arriving_infected
0,0,366,396,23,183.0
1,0,366,212,26,268.0
2,1,212,370,1,7.0
3,1,212,449,1,8.0
4,1,366,396,27,243.0
5,1,366,212,25,171.0
6,1,396,563,1,6.0
7,1,396,308,1,8.0
8,2,212,627,1,11.0
9,2,212,215,1,8.0
10,2,212,255,2,17.0
11,2,212,297,1,10.0
12,2,212,330,1,9.0
13,2,212,345,1,9.0
14,2,212,370,1,10.0
15,2,212,585,1,7.0
16,2,308,555,1,7.0
17,2,366,396,27,228.0
18,2,366,212,20,224.0
19,2,396,563,1,8.0
20,2,396,598,1,9.0
21,2,396,627,1,9.0
22,2,396,145,1,8.0
23,2,396,255,1,7.0
24,2,396,273,1,10.0
25,2,396,481,1,8.0
26,3,145,54,1,9.0
27,3,145,212,1,11.0
28,3,212,25,1,10.0
29,3,212,545,1,9.0
30,3,212,93,1,9.0
31,3,212,614,1,8.0
32,3,212,123,1,10.0
33,3,212,273,1,6.0
34,3,212,276,2,17.0
35,3,212,345,1,9.0
36,3,212,487,1,8.0
37,3,212,495,1,9.0
38,3,273,623,1,11.0
39,3,308,13,1,8.0
40,3,366,396,29,268.0
41,3,366,212,18,187.0
42,3,396,519,1,8.0
43,3,396,24,1,9.0
44,3,396,38,1,8.0
45,3,396,627,1,6.0
46,3,396,145,2,18.0
47,3,396,178,2,10.0
48,3,396,214,1,8.0
49,3,396,255,3,24.0
50,3,396,276,1,5.0
51,3,396,495,3,35.0
52,4,24,68,1,9.0
53,4,212,519,1,9.0
54,4,212,16,1,10.0
55,4,212,178,1,10.0
56,4,212,195,1,11.0
57,4,212,255,1,7.0
58,4,212,370,1,9.0
59,4,212,374,1,9.0
60,4,212,495,1,8.0
61,4,345,254,1,7.0
62,4,345,212,1,10.0
63,4,366,396,26,183.0
64,4,366,212,20,182.0
65,4,396,512,1,8.0
66,4,396,627,1,6.0
67,4,396,145,1,6.0
68,4,396,276,1,10.0
69,4,396,302,1,9.0
70,4,396,308,1,8.0
71,4,495,335,1,9.0
72,4,519,278,1,8.0
73,5,16,70,1,9.0
74,5,16,212,1,8.0
75,5,25,70,1,9.0
76,5,145,278,1,9.0
77,5,178,396,1,6.0
78,5,212,545,2,13.0
79,5,212,42,1,13.0
80,5,212,152,1,9.0
81,5,212,214,2,16.0
82,5,212,238,1,7.0
83,5,212,255,2,20.0
84,5,212,563,1,8.0
85,5,212,330,1,7.0
86,5,212,370,1,9.0
87,5,212,378,1,7.0
88,5,212,405,1,8.0
89,5,212,505,1,10.0
90,5,302,70,1,6.0
91,5,366,216,1,1.0
92,5,366,396,17,144.0
93,5,366,212,15,147.0
94,5,396,512,1,11.0
95,5,396,544,1,7.0
96,5,396,563,1,7.0
97,5,396,103,1,6.0
98,5,396,619,2,20.0
99,5,396,145,1,12.0
100,5,396,158,1,9.0
101,5,396,255,4,39.0
102,5,396,302,1,7.0
103,5,487,212,1,9.0
104,5,495,559,1,8.0
105,5,495,335,1,6.0
106,5,519,396,1,8.0
107,5,545,285,1,11.0
108,5,614,212,1,9.0
109,6,13,12,1,12.0
110,6,54,24,1,9.0
111,6,54,255,1,8.0
112,6,70,619,1,7.0
113,6,152,425,1,8.0
114,6,158,278,1,8.0
115,6,212,512,1,8.0
116,6,212,14,1,10.0
117,6,212,558,1,6.0
118,6,212,63,1,10.0
119,6,212,598,1,10.0
