,num_infected,cities_infected,num_interactions
0,1000.0,1,0
1,1195.0,3,2
2,1409.0,4,3
3,1693.0,9,8
4,2111.0,18,14
5,2524.0,24,14
6,2996.0,33,16
7,3543.0,38,16
8,4282.0,51,31
9,5230.0,61,34
10,6229.0,69,44
11,7634.0,85,70
12,9262.0,95,86
13,10956.0,103,84
14,13185.0,111,115
15,16385.0,124,161
16,19693.0,134,166
17,24162.0,145,220
18,28891.0,155,218
19,35045.0,164,289
20,43030.0,176,360
21,52618.0,186,402
22,64112.0,202,498
23,78212.0,210,551
24,94497.0,224,639
25,115702.0,242,762
26,141055.0,253,852
27,172223.0,266,944
28,208927.0,276,1039
29,254063.0,286,1168
30,309833.0,302,1308
31,377488.0,310,1359
32,460024.0,323,1490
33,560725.0,334,1615
34,686376.0,340,1728
35,836378.0,351,1794
36,1023201.0,354,1890
