,num_infected,cities_infected,num_interactions
0,3000.0,1,0
1,3639.0,3,2
2,4454.0,11,10
3,5432.0,31,25
4,6603.0,44,24
5,8248.0,57,40
6,9918.0,71,53
7,11911.0,86,74
8,14298.0,97,79
9,17257.0,109,110
10,20580.0,118,121
11,25090.0,129,168
12,30369.0,144,203
13,36702.0,156,236
14,44792.0,167,298
15,54162.0,178,348
16,66346.0,186,454
17,80751.0,200,511
18,98197.0,212,575
19,119039.0,220,673
20,144994.0,236,801
21,175964.0,253,900
22,215633.0,269,1024
23,263188.0,284,1130
24,320412.0,293,1233
25,390617.0,302,1327
26,476020.0,311,1436
27,580900.0,317,1568
28,709799.0,333,1709
29,867668.0,341,1777
30,1057963.0,348,1885
31,1292642.0,358,1974
32,1578795.0,367,2077
33,1930485.0,371,2159
34,2363433.0,375,2222
35,2883207.0,382,2299
36,3520522.0,392,2426
