,time,departure_city,arrival_city,departing_infected,arriving_infected
0,0,366,396,20,172
1,0,366,212,23,235
2,1,212,405,1,9
3,1,366,396,17,142
4,1,366,212,10,91
5,1,396,544,1,7
6,2,212,519,1,7
7,2,212,214,1,9
8,2,366,396,14,95
9,2,366,212,8,71
10,2,396,614,1,9
11,2,396,627,1,7
12,2,396,276,1,7
13,2,544,164,1,10
14,3,212,12,1,8
15,3,212,63,1,5
16,3,212,178,4,38
17,3,212,214,1,8
18,3,212,238,1,7
19,3,212,273,1,9
20,3,366,396,11,117
21,3,366,212,7,62
22,3,396,214,1,8
23,3,396,238,1,7
24,3,396,308,1,7
25,3,396,495,1,10
26,4,63,623,1,7
27,4,212,512,1,7
28,4,212,24,1,7
29,4,212,627,1,10
30,4,212,163,1,9
31,4,212,255,1,8
32,4,212,273,1,9
33,4,212,449,1,11
34,4,212,453,1,10
35,4,214,501,1,7
36,4,238,396,1,7
37,4,273,278,1,10
38,4,276,501,1,9
39,4,366,396,10,100
40,4,366,212,5,51
41,4,396,512,1,9
42,4,396,598,1,8
43,4,396,145,1,7
44,4,396,255,2,17
45,4,396,276,1,5
46,4,396,302,1,9
47,4,396,495,1,7
48,5,178,54,1,9
49,5,212,544,1,9
50,5,212,545,2,18
51,5,212,565,1,8
52,5,212,619,1,7
53,5,212,221,1,8
54,5,212,255,2,19
55,5,212,374,1,7
56,5,214,212,1,8
57,5,276,609,1,9
58,5,302,70,1,8
59,5,302,212,1,7
60,5,366,396,3,21
61,5,366,212,4,35
62,5,396,558,1,6
63,5,396,627,1,7
64,5,396,238,1,9
65,5,396,255,1,7
66,5,396,276,1,6
67,5,396,308,1,7
68,5,396,345,1,7
69,5,405,286,1,10
70,5,512,141,1,7
71,5,623,24,1,9
72,5,627,212,1,7
73,6,212,8,1,9
74,6,212,24,1,6
75,6,212,42,1,8
76,6,212,158,1,9
77,6,212,273,1,7
78,6,212,276,1,6
79,6,212,394,1,7
80,6,276,13,1,7
81,6,345,623,1,8
82,6,366,396,9,62
83,6,366,212,3,27
84,6,396,93,1,7
85,6,396,178,1,7
86,6,396,255,1,8
87,6,396,276,3,26
88,6,501,255,1,7
89,6,565,623,1,7
90,7,212,255,2,17
91,7,212,302,2,17
92,7,276,70,1,9
93,7,366,396,10,97
94,7,366,212,9,82
95,7,396,38,1,9
96,7,396,563,1,10
97,7,396,627,1,8
98,7,396,145,1,10
99,7,396,255,2,15
100,7,396,302,1,6
101,7,396,414,1,6
102,7,453,212,1,10
103,7,545,623,1,6
104,7,545,212,1,8
105,8,212,545,1,7
106,8,212,255,1,9
107,8,212,487,1,9
108,8,214,13,1,9
109,8,255,560,1,8
110,8,255,212,2,17
111,8,302,626,1,9
112,8,366,396,1,5
113,8,366,212,4,30
114,8,396,531,1,7
115,8,396,627,1,9
116,8,396,255,2,17
117,8,396,276,1,8
118,9,24,623,1,7
119,9,24,368,1,8
120,9,54,510,1,9
121,9,212,565,1,7
122,9,212,528,1,9
123,9,212,152,1,7
124,9,212,160,1,7
125,9,212,273,1,9
126,9,212,302,1,6
127,9,255,396,1,10
128,9,255,70,1,7
129,9,366,396,6,45
130,9,366,212,1,7
131,9,396,145,1,7
132,9,396,160,1,9
133,9,396,255,2,18
134,9,396,308,1,10
135,9,396,453,2,19
136,9,453,623,1,7
137,9,545,212,1,8
138,9,623,607,1,11
139,10,178,212,1,9
140,10,212,42,1,8
141,10,212,124,1,10
142,10,212,160,1,7
143,10,212,214,1,7
144,10,212,255,1,8
145,10,212,302,1,9
146,10,255,560,1,7
147,10,255,212,1,6
148,10,255,623,1,7
149,10,366,212,1,10
150,10,394,212,1,9
151,10,396,519,1,6
152,10,396,619,1,9
153,10,396,627,1,8
154,10,396,152,1,9
155,10,396,178,1,6
156,10,396,255,1,10
157,10,396,495,1,8
158,10,510,54,1,8
159,10,512,141,1,7
160,10,531,396,1,7
161,11,13,215,1,6
162,11,124,254,1,9
163,11,141,495,1,6
164,11,178,70,1,9
165,11,178,212,1,7
166,11,212,255,2,14
167,11,238,451,1,9
168,11,255,560,1,6
169,11,255,68,1,7
170,11,366,396,4,35
171,11,366,212,8,63
172,11,396,103,1,7
173,11,453,396,1,7
174,11,495,335,1,9
175,11,528,54,1,6
176,11,531,212,1,6
177,11,565,212,1,8
178,11,623,5,1,8
179,12,5,623,1,7
180,12,24,609,1,6
181,12,38,501,1,8
182,12,70,145,1,10
183,12,160,396,1,7
184,12,212,512,1,7
185,12,212,76,1,7
186,12,212,598,1,8
187,12,212,622,1,8
188,12,212,255,1,7
189,12,212,276,1,8
190,12,212,302,1,8
191,12,255,278,1,7
192,12,273,13,1,8
193,12,366,396,2,15
194,12,366,212,1,8
195,12,396,544,1,10
196,12,396,627,2,20
197,12,396,145,1,9
198,12,396,385,1,7
199,12,607,623,1,8
200,13,145,384,1,9
201,13,212,544,1,7
202,13,212,93,1,9
203,13,212,197,1,8
204,13,212,407,1,9
205,13,212,495,1,8
206,13,254,275,1,8
207,13,255,278,1,7
208,13,451,238,1,6
209,13,495,335,1,9
210,13,512,560,1,8
211,13,545,212,1,9
212,13,565,212,1,9
213,14,54,276,1,8
214,14,93,286,1,8
215,14,212,616,1,8
216,14,212,619,1,7
217,14,212,627,1,7
218,14,212,145,1,9
219,14,212,214,1,9
220,14,212,255,1,7
221,14,212,453,1,7
222,14,212,495,1,7
223,14,255,13,1,7
224,14,255,212,1,8
225,14,273,384,1,9
226,14,275,623,1,9
227,14,302,212,2,17
