,time,departure_city,arrival_city,departing_infected,arriving_infected
0,0,366,396,21,124
1,0,366,212,22,85
2,1,212,40,1,7
3,1,366,396,13,85
4,1,366,212,15,84
5,1,396,238,1,6
6,2,212,255,1,4
7,2,212,302,1,6
8,2,366,396,6,24
9,2,366,212,7,27
10,2,396,24,1,5
11,2,396,255,1,7
12,2,396,374,1,5
13,3,212,545,1,6
14,3,255,278,1,6
15,3,366,396,1,4
16,3,366,212,4,27
17,4,212,158,1,6
18,4,212,302,1,5
19,4,366,396,3,20
20,4,366,212,6,34
21,5,212,145,1,5
22,5,366,396,1,6
23,5,366,212,2,9
24,5,396,276,1,5
25,6,212,76,1,8
26,6,366,396,2,14
27,7,396,276,1,7
28,8,366,396,1,6
29,8,366,212,1,6
30,10,212,178,1,8
31,12,212,487,1,5
