,num_infected,cities_infected,num_interactions
0,3000.0,1,0
1,3578.0,3,2
2,4327.0,9,10
3,5068.0,18,13
4,6355.0,40,38
5,7493.0,51,34
6,9071.0,65,48
7,11185.0,84,77
8,13258.0,94,66
9,16002.0,105,107
10,19388.0,115,145
11,23600.0,124,168
12,28483.0,134,203
13,35010.0,153,262
14,42079.0,158,265
15,51888.0,172,368
16,63123.0,186,417
17,77145.0,201,504
18,94357.0,214,582
19,115013.0,223,692
20,139761.0,237,713
21,170993.0,252,924
22,208362.0,266,1025
23,254345.0,277,1124
24,310849.0,291,1249
25,380429.0,297,1366
26,464780.0,302,1463
27,569436.0,314,1591
28,696112.0,325,1671
29,848305.0,334,1770
30,1035353.0,345,1869
31,1264443.0,352,1970
32,1550090.0,358,2064
33,1897598.0,369,2151
34,2316394.0,380,2248
35,2830713.0,391,2327
36,3460754.0,402,2414
