,num_infected,cities_infected,num_interactions
0,1000.0,1,0
1,1037.0,3,2
2,1049.0,4,3
3,1183.0,6,4
4,1228.0,9,5
5,1256.0,13,7
6,1376.0,21,11
7,1484.0,25,13
8,1594.0,33,15
9,1774.0,41,23
10,1926.0,45,21
11,2020.0,49,18
12,2115.0,52,18
13,2263.0,56,20
14,2492.0,62,36
15,2688.0,69,33
16,3058.0,78,52
17,3240.0,83,38
18,3628.0,93,52
19,3933.0,96,53
20,4135.0,104,42
21,4463.0,106,58
22,4833.0,109,66
23,5267.0,114,70
24,5711.0,120,76
25,6094.0,128,77
26,6733.0,129,99
27,7239.0,133,91
28,7665.0,134,88
29,8277.0,144,114
30,9078.0,147,130
31,9829.0,149,125
32,10632.0,151,136
33,11464.0,153,145
34,12467.0,154,150
35,13529.0,162,174
36,14787.0,162,196
