,num_infected,cities_infected,num_interactions
0,2000.0,1,0
1,2374.0,3,2
2,2972.0,11,10
3,3591.0,22,20
4,4241.0,35,23
5,5036.0,47,28
6,6098.0,60,43
7,7222.0,70,43
8,8962.0,85,66
9,10892.0,99,86
10,13309.0,106,100
11,15867.0,114,104
12,19150.0,129,145
13,23683.0,143,203
14,28688.0,151,226
15,35108.0,158,279
16,42690.0,172,324
17,51403.0,179,360
18,62652.0,189,463
19,76736.0,201,543
20,93310.0,209,581
21,114263.0,225,761
22,139642.0,239,831
23,170318.0,256,908
24,207198.0,270,992
25,252143.0,280,1128
26,308085.0,289,1254
27,375447.0,308,1366
28,459637.0,319,1489
29,561304.0,330,1578
30,686641.0,339,1719
31,843174.0,348,1795
32,1029250.0,358,1894
33,1260309.0,368,1969
34,1540523.0,370,2074
35,1881068.0,375,2144
36,2297652.0,383,2261
