,num_infected,cities_infected,num_interactions
0,2000.0,1,0
1,1867.0,3,2
2,1649.0,7,6
3,1539.0,14,11
4,1338.0,22,11
5,1183.0,28,11
6,1023.0,32,7
7,915.0,37,11
8,810.0,39,8
9,721.0,33,9
10,611.0,33,6
11,546.0,28,8
12,474.0,28,6
13,382.0,26,2
14,314.0,21,2
15,262.0,19,3
16,216.0,17,2
17,189.0,18,3
18,160.0,17,2
19,135.0,15,2
20,100.0,14,0
21,95.0,14,3
22,87.0,13,3
23,81.0,13,3
24,61.0,11,0
25,45.0,10,0
26,32.0,10,0
27,27.0,7,1
28,17.0,4,0
29,12.0,3,0
30,8.0,2,0
31,6.0,2,0
32,4.0,2,0
33,2.0,1,0
34,1.0,1,0
35,0.0,0,0
36,0.0,0,0
