,num_infected,cities_infected,num_interactions
0,1000.0,1,0
1,1063.0,3,2
2,1102.0,6,5
3,1132.0,10,6
4,1169.0,16,10
5,1222.0,22,14
6,1240.0,27,12
7,1305.0,31,14
8,1320.0,36,13
9,1331.0,41,17
10,1345.0,49,15
11,1382.0,56,21
12,1379.0,61,16
13,1378.0,60,16
14,1382.0,65,18
15,1346.0,66,14
16,1344.0,67,18
17,1346.0,68,17
18,1356.0,68,19
19,1391.0,67,21
20,1396.0,71,20
21,1424.0,72,24
22,1393.0,73,16
23,1373.0,73,20
24,1377.0,73,22
25,1337.0,71,16
26,1435.0,73,28
27,1496.0,73,28
28,1570.0,72,32
29,1523.0,75,17
30,1527.0,77,21
31,1564.0,80,26
32,1534.0,83,20
33,1504.0,82,18
34,1446.0,81,16
35,1433.0,84,21
36,1425.0,84,21
