,time,departure_city,arrival_city,departing_infected,arriving_infected
0,0,366,396,24,263.0
1,0,366,212,28,272.0
2,1,212,8,1,8.0
3,1,212,627,1,11.0
4,1,366,396,36,344.0
5,1,366,212,28,286.0
6,1,366,501,1,2.0
7,1,396,528,1,7.0
8,1,396,558,1,8.0
9,1,396,145,1,7.0
10,1,396,238,2,19.0
11,1,396,255,1,13.0
12,1,396,276,3,26.0
13,1,396,302,2,16.0
14,1,396,370,1,8.0
15,2,212,14,1,12.0
16,2,212,24,1,10.0
17,2,212,545,1,10.0
18,2,212,40,1,6.0
19,2,212,619,1,9.0
20,2,212,627,1,6.0
21,2,212,255,1,9.0
22,2,212,394,1,9.0
23,2,366,396,33,340.0
24,2,366,212,24,236.0
25,2,396,615,2,12.0
26,2,396,558,2,21.0
27,2,396,563,1,13.0
28,2,396,598,1,9.0
29,2,396,93,1,8.0
30,2,396,627,1,9.0
31,2,396,238,1,9.0
32,2,396,255,2,17.0
33,2,396,273,1,9.0
34,2,396,276,2,16.0
35,2,396,302,1,7.0
36,2,396,308,1,8.0
37,2,396,345,1,8.0
38,2,627,560,1,7.0
39,3,14,212,1,6.0
40,3,24,54,1,11.0
41,3,40,212,1,8.0
42,3,212,512,1,10.0
43,3,212,598,1,9.0
44,3,212,93,1,9.0
45,3,212,627,1,11.0
46,3,212,145,1,10.0
47,3,212,195,1,8.0
48,3,212,276,1,10.0
49,3,212,302,1,9.0
50,3,212,453,1,11.0
51,3,366,396,24,211.0
52,3,366,212,20,178.0
53,3,394,212,1,10.0
54,3,396,512,1,9.0
55,3,396,5,1,11.0
56,3,396,103,1,10.0
57,3,396,627,1,11.0
58,3,396,158,1,8.0
59,3,396,238,2,19.0
60,3,396,255,1,9.0
61,3,396,276,3,26.0
62,3,396,495,3,29.0
63,3,545,285,1,8.0
64,3,558,212,1,9.0
65,3,627,381,1,9.0
66,4,8,13,1,10.0
67,4,14,623,1,8.0
68,4,212,545,1,9.0
69,4,212,93,1,10.0
70,4,212,528,1,8.0
71,4,212,627,1,11.0
72,4,212,195,1,10.0
73,4,212,215,1,8.0
74,4,212,255,4,37.0
75,4,212,276,1,8.0
76,4,212,323,1,10.0
77,4,212,353,1,8.0
78,4,212,405,1,9.0
79,4,212,414,1,8.0
80,4,212,449,1,9.0
81,4,212,453,1,9.0
82,4,212,487,1,12.0
83,4,276,13,1,8.0
84,4,276,212,1,9.0
85,4,302,70,2,15.0
86,4,302,278,1,7.0
87,4,308,425,1,9.0
88,4,366,396,26,292.0
89,4,366,212,28,240.0
90,4,396,516,1,9.0
91,4,396,544,1,9.0
92,4,396,38,2,17.0
93,4,396,558,2,22.0
94,4,396,563,2,14.0
95,4,396,238,3,32.0
96,4,396,255,3,30.0
97,4,396,276,2,17.0
98,4,396,302,1,10.0
99,4,396,370,1,7.0
100,4,396,495,2,14.0
101,4,558,286,1,9.0
102,4,627,623,1,10.0
103,5,13,238,1,9.0
104,5,93,286,1,9.0
105,5,93,623,1,11.0
106,5,195,13,1,9.0
107,5,212,14,1,10.0
108,5,212,587,1,8.0
109,5,212,76,1,9.0
110,5,212,619,1,8.0
111,5,212,627,1,10.0
112,5,212,214,1,8.0
113,5,212,238,1,10.0
114,5,212,255,2,21.0
115,5,212,273,1,8.0
116,5,255,382,1,10.0
117,5,276,13,1,9.0
118,5,276,68,1,7.0
119,5,278,627,1,10.0
120,5,278,330,1,8.0
121,5,366,396,27,272.0
122,5,366,212,15,154.0
123,5,394,212,1,9.0
124,5,396,544,1,9.0
125,5,396,598,1,9.0
126,5,396,614,2,18.0
127,5,396,158,1,9.0
128,5,396,178,1,9.0
129,5,396,238,2,18.0
130,5,396,255,5,45.0
131,5,396,370,1,9.0
132,5,396,453,2,18.0
133,5,396,495,1,12.0
134,5,528,623,1,8.0
135,5,544,286,1,9.0
136,5,545,623,1,11.0
137,5,598,212,2,15.0
138,5,623,627,1,9.0
139,5,627,212,1,9.0
140,6,54,301,1,10.0
141,6,212,519,1,7.0
142,6,212,534,1,11.0
143,6,212,24,2,15.0
144,6,212,558,1,9.0
145,6,212,565,1,11.0
146,6,212,124,1,7.0
147,6,212,145,1,7.0
148,6,212,158,1,9.0
149,6,212,163,1,7.0
150,6,212,214,2,21.0
151,6,212,238,1,7.0
