,num_infected,cities_infected,num_interactions
0,4000.0,1,0
1,4087.0,3,2
2,4063.0,13,12
3,3985.0,25,23
4,3857.0,38,23
5,3749.0,47,25
6,3645.0,57,33
7,3558.0,69,32
8,3431.0,78,40
9,3333.0,81,37
10,3182.0,84,37
11,2964.0,87,34
12,2837.0,87,30
13,2630.0,91,26
14,2453.0,88,32
15,2272.0,84,27
16,2196.0,84,36
17,2148.0,85,37
18,1950.0,81,21
19,1928.0,85,30
20,1865.0,88,27
21,1834.0,86,32
22,1783.0,86,32
23,1676.0,87,29
24,1578.0,85,22
25,1436.0,83,18
26,1390.0,87,26
27,1250.0,80,14
28,1149.0,75,17
29,1082.0,75,19
30,984.0,73,14
31,905.0,71,15
32,834.0,68,14
33,787.0,65,14
34,713.0,65,10
35,709.0,64,19
36,681.0,63,15
