,num_infected,cities_infected,num_interactions
0,1000.0,1,0
1,889.0,3,2
2,869.0,6,5
3,828.0,11,7
4,821.0,15,7
5,742.0,18,6
6,698.0,19,3
7,654.0,24,8
8,596.0,24,6
9,556.0,26,8
10,554.0,29,9
11,535.0,27,8
12,478.0,26,5
13,445.0,25,5
14,415.0,25,6
15,384.0,28,5
16,337.0,25,3
17,337.0,24,7
18,282.0,24,1
19,252.0,24,3
20,226.0,25,3
21,178.0,22,0
22,170.0,21,4
23,158.0,19,3
24,124.0,16,0
25,113.0,16,2
26,95.0,13,1
27,89.0,11,2
28,96.0,14,3
29,81.0,13,1
30,85.0,11,3
31,73.0,12,1
32,70.0,12,2
33,54.0,12,0
34,48.0,10,1
35,35.0,9,0
36,34.0,8,1
