,num_infected,cities_infected,num_interactions
0,5000.0,1,0
1,6157.0,3,2
2,7693.0,23,22
3,9637.0,44,39
4,11762.0,61,46
5,14455.0,79,78
6,17639.0,91,95
7,21730.0,108,121
8,26789.0,118,145
9,32562.0,130,204
10,39036.0,148,226
11,47423.0,156,299
12,58284.0,168,370
13,71243.0,177,447
14,86169.0,187,488
15,105107.0,200,602
16,128159.0,215,703
17,156411.0,228,795
18,191142.0,245,900
19,233866.0,262,1027
20,286356.0,283,1132
21,349616.0,296,1261
22,426422.0,302,1349
23,518864.0,311,1449
24,634458.0,326,1642
25,772521.0,334,1700
26,944665.0,343,1789
27,1150661.0,353,1902
28,1402471.0,363,1991
29,1714361.0,372,2081
30,2093503.0,379,2196
31,2561437.0,386,2274
32,3129677.0,396,2369
33,3827277.0,411,2432
34,4675075.0,420,2513
35,5708930.0,429,2580
36,6973286.0,438,2672
