,num_infected,cities_infected,num_interactions
0,3000.0,1,0
1,2966.0,3,2
2,2866.0,10,10
3,2763.0,19,14
4,2583.0,24,12
5,2502.0,33,16
6,2350.0,39,11
7,2274.0,49,20
8,2246.0,52,27
9,2188.0,57,23
10,2179.0,63,30
11,2121.0,69,31
12,2014.0,70,29
13,1986.0,71,32
14,1929.0,70,27
15,1826.0,77,26
16,1770.0,79,29
17,1590.0,79,17
18,1453.0,77,18
19,1446.0,80,30
20,1361.0,80,23
21,1310.0,82,24
22,1304.0,76,26
23,1175.0,70,14
24,1082.0,67,15
25,976.0,68,13
26,923.0,59,15
27,880.0,59,17
28,807.0,59,10
29,700.0,57,6
30,670.0,60,14
31,611.0,58,10
32,565.0,57,11
33,522.0,54,10
34,479.0,54,8
35,417.0,50,5
36,371.0,48,6
