,num_infected,cities_infected,num_interactions
0,2000.0,1,0
1,2457.0,4,3
2,2955.0,12,10
3,3611.0,18,10
4,4340.0,35,25
5,5332.0,47,27
6,6393.0,60,38
7,7669.0,67,50
8,9308.0,79,61
9,11313.0,91,83
10,13807.0,101,96
11,16443.0,116,118
12,19896.0,126,169
13,24224.0,135,178
14,29141.0,145,221
15,35621.0,157,284
16,43089.0,165,328
17,53002.0,180,397
18,64625.0,192,472
19,78745.0,215,570
20,96406.0,225,651
21,117487.0,238,712
22,142705.0,252,799
23,174513.0,261,950
24,213564.0,268,1067
25,259671.0,282,1141
26,316346.0,291,1258
27,385928.0,301,1366
28,468360.0,311,1484
29,570905.0,319,1596
30,697637.0,329,1714
31,852729.0,341,1774
32,1040431.0,346,1858
33,1272368.0,355,1967
34,1557742.0,358,2108
35,1905081.0,369,2146
36,2327968.0,377,2246
