,num_infected,cities_infected,num_interactions
0,5000.0,1,0
1,4432.0,3,2
2,3768.0,18,17
3,3199.0,23,13
4,2809.0,35,24
5,2355.0,45,20
6,1962.0,51,17
7,1618.0,54,12
8,1373.0,58,22
9,1176.0,52,17
10,1040.0,47,17
11,882.0,44,14
12,686.0,43,9
13,542.0,37,7
14,464.0,38,11
15,382.0,34,7
16,334.0,33,8
17,279.0,33,6
18,211.0,27,2
19,161.0,25,2
20,111.0,21,0
21,86.0,16,2
22,56.0,11,0
23,44.0,9,1
24,35.0,8,1
25,30.0,9,1
26,19.0,6,0
27,12.0,6,0
28,6.0,4,0
29,2.0,2,0
30,0.0,0,0
31,0.0,0,0
32,0.0,0,0
33,0.0,0,0
34,0.0,0,0
35,0.0,0,0
36,0.0,0,0
