,num_infected,cities_infected,num_interactions
0,4000.0,1,0
1,4340.0,3,2
2,4861.0,14,14
3,5268.0,25,21
4,5742.0,38,33
5,6156.0,49,35
6,6665.0,59,37
7,7032.0,65,42
8,7539.0,74,52
9,8101.0,85,60
10,8866.0,94,74
11,9470.0,99,81
12,10435.0,108,96
13,11344.0,117,108
14,12194.0,124,105
15,13274.0,131,141
16,14546.0,142,150
17,15660.0,150,156
18,16890.0,157,159
19,18193.0,161,170
20,20105.0,166,224
21,22006.0,169,241
22,24179.0,176,252
23,26536.0,186,290
24,28860.0,191,305
25,31100.0,198,306
26,33923.0,204,370
27,37110.0,212,398
28,40535.0,225,419
29,44778.0,230,478
30,48724.0,234,479
31,53119.0,234,505
32,58015.0,240,529
33,63343.0,243,603
34,69148.0,248,623
35,75500.0,251,660
36,82875.0,249,700
