,num_infected,cities_infected,num_interactions
0,4000.0,1,0
1,4776.0,3,2
2,5844.0,12,11
3,7095.0,27,21
4,8639.0,42,30
5,10306.0,59,47
6,12752.0,67,70
7,15524.0,82,94
8,18875.0,95,124
9,23284.0,112,147
10,28246.0,124,188
11,34333.0,141,218
12,41918.0,158,253
13,50960.0,173,306
14,61875.0,189,385
15,75006.0,202,480
16,91450.0,218,572
17,111343.0,232,640
18,136541.0,242,742
19,167085.0,258,849
20,204331.0,272,1005
21,249258.0,287,1109
22,305011.0,299,1212
23,372370.0,310,1308
24,454592.0,319,1458
25,555935.0,323,1554
26,678292.0,331,1639
27,828967.0,341,1755
28,1011067.0,352,1874
29,1233847.0,362,1935
30,1513698.0,374,2046
31,1849904.0,380,2113
32,2259476.0,387,2216
33,2762394.0,395,2288
34,3372036.0,405,2384
35,4115854.0,409,2466
36,5026235.0,411,2524
