,time,departure_city,arrival_city,departing_infected,arriving_infected
0,0,366,396,32,368.0
1,0,366,212,21,208.0
2,1,212,160,1,12.0
3,1,212,214,1,11.0
4,1,212,302,1,11.0
5,1,212,453,1,8.0
6,1,366,396,35,316.0
7,1,366,212,35,387.0
8,1,396,512,1,12.0
9,1,396,519,1,9.0
10,1,396,145,1,8.0
11,1,396,238,3,24.0
12,1,396,255,2,16.0
13,2,212,25,1,7.0
14,2,212,565,1,10.0
15,2,212,63,1,10.0
16,2,212,255,2,19.0
17,2,212,323,1,11.0
18,2,212,353,1,9.0
19,2,212,412,1,9.0
20,2,366,396,35,383.0
21,2,366,212,28,311.0
22,2,396,516,1,9.0
23,2,396,519,1,12.0
24,2,396,103,1,11.0
25,2,396,619,2,24.0
26,2,396,145,1,12.0
27,2,396,152,1,10.0
28,2,396,158,1,9.0
29,2,396,255,3,35.0
30,2,396,276,2,22.0
31,2,396,308,1,11.0
32,2,396,345,1,7.0
33,2,396,414,1,12.0
34,3,145,382,1,11.0
35,3,212,173,1,8.0
36,3,212,214,1,9.0
37,3,212,232,2,19.0
38,3,212,255,2,21.0
39,3,212,324,1,11.0
40,3,212,495,1,11.0
41,3,238,212,1,10.0
42,3,255,501,1,10.0
43,3,276,54,1,10.0
44,3,323,623,1,11.0
45,3,366,396,40,416.0
46,3,366,212,29,369.0
47,3,396,519,2,19.0
48,3,396,528,1,9.0
49,3,396,598,1,12.0
50,3,396,103,1,11.0
51,3,396,627,1,7.0
52,3,396,145,3,29.0
53,3,396,178,1,10.0
54,3,396,238,1,8.0
55,3,396,255,6,62.0
56,3,396,276,1,11.0
57,3,396,414,1,13.0
58,3,396,489,1,10.0
59,3,396,495,2,19.0
60,3,414,212,1,9.0
61,3,414,396,1,9.0
62,3,519,560,1,10.0
63,3,619,425,1,12.0
64,4,103,212,2,21.0
65,4,145,164,1,11.0
66,4,212,12,1,8.0
67,4,212,24,1,9.0
68,4,212,545,1,14.0
69,4,212,93,1,12.0
70,4,212,606,1,10.0
71,4,212,619,1,11.0
72,4,212,158,1,9.0
73,4,212,214,2,22.0
74,4,212,323,1,11.0
75,4,212,370,2,18.0
76,4,212,374,1,13.0
77,4,212,395,1,11.0
78,4,212,495,1,10.0
79,4,214,623,1,10.0
80,4,214,212,1,9.0
81,4,255,278,1,11.0
82,4,255,68,1,10.0
83,4,255,13,1,10.0
84,4,255,212,1,9.0
85,4,276,212,1,11.0
86,4,323,425,1,13.0
87,4,366,396,36,346.0
88,4,366,212,29,276.0
