,num_infected,cities_infected,num_interactions
0,4000,1,0
1,3849,3,2
2,3691,11,11
3,3566,22,16
4,3352,26,14
5,3244,35,21
6,3217,47,23
7,3158,54,31
8,3090,58,35
9,3000,63,33
10,2876,69,30
11,2812,74,38
12,2653,76,29
13,2522,80,36
14,2383,79,34
15,2216,78,29
16,2144,84,35
17,2090,86,32
18,2007,86,30
19,1897,89,31
20,1840,83,30
21,1747,83,28
22,1661,82,27
23,1576,81,27
24,1436,81,19
25,1343,79,21
26,1278,75,22
27,1217,74,22
28,1187,69,24
29,1095,66,16
30,1033,65,18
31,949,64,15
32,924,64,20
33,877,63,15
34,756,64,6
35,713,66,13
36,666,64,11
