,num_infected,cities_infected,num_interactions
0,3000.0,1,0
1,3279.0,4,3
2,3545.0,12,10
3,3812.0,23,18
4,4313.0,38,23
5,4578.0,51,29
6,4988.0,64,36
7,5374.0,76,37
8,5846.0,80,47
9,6401.0,87,61
10,7036.0,94,67
11,7557.0,101,71
12,8241.0,105,75
13,9017.0,116,97
14,9752.0,120,93
15,10549.0,121,109
16,11625.0,126,115
17,12561.0,134,125
18,13984.0,135,167
19,15351.0,146,186
20,16840.0,154,200
21,18350.0,160,195
22,20072.0,165,230
23,21737.0,168,234
24,23588.0,175,261
25,25486.0,176,266
26,27658.0,179,287
27,30496.0,189,362
28,33291.0,194,355
29,36305.0,201,372
30,39360.0,208,387
31,42897.0,214,443
32,47005.0,219,489
33,51389.0,226,530
34,56504.0,232,541
35,61707.0,236,586
36,67388.0,240,603
