,num_infected,cities_infected,num_interactions
0,3000.0,1,0
1,3524.0,3,2
2,4401.0,10,9
3,5248.0,18,16
4,6515.0,34,32
5,7781.0,45,39
6,9322.0,58,45
7,11577.0,73,75
8,14003.0,84,89
9,16869.0,97,108
10,20617.0,110,146
11,24990.0,128,179
12,30571.0,139,220
13,37417.0,149,257
14,45481.0,161,302
15,55228.0,178,374
16,67497.0,192,459
17,81855.0,204,524
18,98937.0,215,570
19,120486.0,226,684
20,146944.0,235,766
21,179630.0,248,906
22,220457.0,263,1019
23,269606.0,275,1144
24,327541.0,285,1250
25,400098.0,296,1359
26,486204.0,307,1467
27,594345.0,322,1586
28,726195.0,334,1702
29,889409.0,340,1786
30,1087372.0,345,1908
31,1326005.0,349,1955
32,1619417.0,355,2043
33,1982763.0,360,2179
34,2422488.0,366,2235
35,2962758.0,377,2336
36,3616564.0,393,2438
