,num_infected,cities_infected,num_interactions
0,1000.0,1,0
1,992.0,3,2
2,923.0,7,6
3,918.0,15,12
4,923.0,19,8
5,945.0,24,13
6,968.0,32,17
7,1000.0,41,16
8,948.0,45,13
9,849.0,46,8
10,824.0,49,16
11,835.0,55,19
12,765.0,53,9
13,721.0,48,7
14,653.0,45,7
15,598.0,44,7
16,565.0,41,10
17,503.0,38,5
18,492.0,37,12
19,434.0,37,4
20,385.0,38,5
21,344.0,38,5
22,289.0,34,2
23,286.0,33,7
24,256.0,31,4
25,214.0,31,2
26,164.0,25,0
27,144.0,24,2
28,135.0,24,3
29,129.0,23,4
30,116.0,20,3
31,100.0,16,2
32,122.0,19,5
33,112.0,19,2
34,99.0,19,2
35,93.0,17,2
36,79.0,16,1
