,num_infected,cities_infected,num_interactions
0,2000.0,1,0
1,2045.0,3,2
2,1868.0,8,7
3,1817.0,12,6
4,1711.0,18,9
5,1732.0,25,14
6,1687.0,29,14
7,1596.0,35,13
8,1496.0,41,17
9,1421.0,45,17
10,1359.0,46,17
11,1357.0,52,23
12,1336.0,57,23
13,1227.0,57,15
14,1128.0,59,15
15,985.0,55,6
16,875.0,52,9
17,795.0,49,8
18,698.0,49,7
19,652.0,46,11
20,593.0,42,7
21,548.0,41,9
22,484.0,40,5
23,485.0,42,11
24,416.0,38,4
25,370.0,36,5
26,362.0,33,8
27,358.0,33,9
28,318.0,32,4
29,292.0,31,5
30,274.0,26,5
31,230.0,24,2
32,218.0,23,3
33,198.0,26,3
34,177.0,25,3
35,160.0,23,3
36,144.0,23,3
