,num_infected,cities_infected,num_interactions
0,3000.0,1,0
1,3577.0,3,2
2,4338.0,13,12
3,5229.0,24,16
4,6264.0,41,27
5,7476.0,53,39
6,9306.0,72,54
7,11376.0,82,67
8,13711.0,94,90
9,16447.0,107,101
10,19996.0,116,134
11,24306.0,131,151
12,29119.0,144,207
13,35245.0,152,253
14,42930.0,161,297
15,53006.0,176,372
16,64634.0,187,433
17,78418.0,202,522
18,95495.0,213,605
19,117076.0,218,677
20,144283.0,240,793
21,175514.0,254,912
22,215681.0,264,979
23,262888.0,277,1122
24,321755.0,292,1231
25,393576.0,301,1347
26,479684.0,309,1485
27,587007.0,321,1572
28,717149.0,336,1688
29,876679.0,347,1782
30,1068702.0,357,1868
31,1305732.0,364,1990
32,1594345.0,374,2091
33,1950093.0,380,2157
34,2390182.0,389,2243
35,2921152.0,394,2331
36,3569262.0,402,2438
