,num_infected,cities_infected,num_interactions
0,4000.0,1,0
1,3316.0,3,2
2,2728.0,8,7
3,2288.0,13,8
4,1897.0,17,8
5,1646.0,25,15
6,1354.0,27,10
7,1150.0,31,13
8,994.0,37,15
9,961.0,41,20
10,804.0,41,14
11,680.0,37,14
12,531.0,37,5
13,433.0,37,7
14,368.0,36,9
15,267.0,32,2
16,204.0,27,3
17,158.0,23,2
18,114.0,20,1
19,88.0,15,2
20,64.0,11,1
21,49.0,9,1
22,41.0,8,1
23,26.0,5,0
24,18.0,4,0
25,18.0,4,1
26,12.0,4,0
27,7.0,2,0
28,5.0,2,0
29,3.0,2,0
30,1.0,1,0
31,0.0,0,0
32,0.0,0,0
33,0.0,0,0
34,0.0,0,0
35,0.0,0,0
36,0.0,0,0
