,time,departure_city,arrival_city,departing_infected,arriving_infected
0,0,366,396,33,182
1,0,366,212,27,114
2,1,212,543,1,6
3,1,212,255,1,6
4,1,366,396,16,121
5,1,366,212,15,93
6,1,396,614,1,5
7,2,366,396,15,108
8,2,366,212,9,61
9,2,396,519,1,5
10,2,396,145,2,14
11,2,396,489,1,6
12,3,212,114,1,7
13,3,212,178,1,7
14,3,212,255,2,12
15,3,366,396,18,118
16,3,366,212,6,44
17,3,396,544,1,6
18,3,396,598,1,5
19,3,396,103,1,6
20,3,396,627,1,6
21,3,396,255,1,7
22,3,396,453,1,5
23,4,114,425,1,7
24,4,212,117,1,6
25,4,366,396,2,13
26,4,366,212,8,53
27,4,396,614,1,7
28,4,396,276,1,4
29,5,212,622,1,5
30,5,212,627,3,20
31,5,366,396,2,8
32,5,366,212,3,18
33,5,396,598,1,5
34,5,396,145,1,6
35,5,396,160,1,5
36,5,396,238,1,3
37,5,396,276,1,5
38,5,396,370,1,6
39,6,178,54,1,7
40,6,366,396,1,5
41,6,366,212,2,10
42,6,396,145,1,6
43,7,114,623,1,5
44,7,366,396,1,7
45,7,396,495,1,5
46,8,366,396,2,15
47,8,366,212,1,5
48,9,366,212,1,5
49,11,366,396,1,6
50,15,396,8,1,7
51,17,8,212,1,6
