,num_infected,cities_infected,num_interactions
0,4000.0,1,0
1,3525.0,4,3
2,3297.0,12,11
3,3059.0,18,14
4,2771.0,24,15
5,2495.0,30,14
6,2320.0,45,25
7,2159.0,54,25
8,1888.0,53,21
9,1690.0,54,20
10,1495.0,56,17
11,1327.0,56,17
12,1208.0,53,16
13,1067.0,49,14
14,937.0,51,13
15,803.0,46,11
16,717.0,44,11
17,632.0,43,10
18,561.0,40,12
19,485.0,40,7
20,411.0,40,7
21,410.0,40,10
22,348.0,42,5
23,304.0,40,6
24,259.0,35,5
25,215.0,34,3
26,188.0,30,4
27,151.0,24,2
28,135.0,21,4
29,111.0,16,2
30,82.0,14,0
31,66.0,14,1
32,46.0,12,0
33,30.0,9,0
34,18.0,5,0
35,12.0,4,0
36,7.0,2,0
